name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colorado,6/22/2012,97.7,58.7,80.2,92.5,58.7,77.9,37.4,28.9,0,0,0,,0,0,29.8,19.4,192.7,1004.9,37.1,17.1,381.5,33,10,,2012-06-22T05:32:34,2012-06-22T20:31:39,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/23/2012,101,67.6,84,95,67.6,81.4,25.9,13.9,0,0,0,,0,0,25.3,14,164.8,1003.3,25.1,18.5,381.9,33.1,10,,2012-06-23T05:32:51,2012-06-23T20:31:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/24/2012,99,67.3,84.7,93.7,67.3,82.1,32.7,17.1,0.003,100,4.17,rain,0,0,37.5,20.2,308.4,1008.6,43.1,12.8,329.9,28.4,9,,2012-06-24T05:33:09,2012-06-24T20:31:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/25/2012,100.7,66.2,85.4,94.9,66.2,82.6,31.6,19.7,0,0,0,,0,0,33.9,23.3,186.5,1007.9,42.2,13.7,382.2,33,10,,2012-06-25T05:33:29,2012-06-25T20:31:58,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/26/2012,99.3,67.9,84,93.8,67.9,81.6,33.7,17.9,0,0,0,,0,0,42.1,22.5,233.8,1003.9,46.1,15.4,354.4,30.6,10,,2012-06-26T05:33:50,2012-06-26T20:32:00,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/27/2012,92.7,68,78.6,88.5,68,77.4,44.4,32.7,0.01,100,8.33,rain,0,0,40.4,19.9,220.3,1007.8,62,16.2,302.2,25.9,9,,2012-06-27T05:34:13,2012-06-27T20:32:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/28/2012,93.1,60.9,76.1,88.6,60.9,74.9,43.2,36,0,0,0,,0,0,34.3,21.3,225.2,1013.6,60.5,14.1,227.6,19.5,6,,2012-06-28T05:34:38,2012-06-28T20:32:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/29/2012,94.2,64.8,80.2,89.5,64.8,78.3,38.6,25.4,0,0,0,,0,0,40.7,17.8,225.8,1011,54.6,11.5,357.4,31,10,,2012-06-29T05:35:04,2012-06-29T20:31:56,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/30/2012,93.3,65.4,80.4,88.7,65.4,78.6,36.7,22.9,0,0,0,,0,0,31.5,13.1,237.5,1009,50.7,16.2,346.7,29.9,10,,2012-06-30T05:35:32,2012-06-30T20:31:51,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/1/2012,95.7,67.5,81.8,90.8,67.5,79.9,39.5,25.4,0.007,100,4.17,rain,0,0,41.5,26.9,159.5,1007.2,46.8,16,335.1,28.8,10,,2012-07-01T05:36:00,2012-07-01T20:31:43,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,7/2/2012,97,66.5,80.8,92.2,66.5,79.2,44.9,31.3,0.006,100,4.17,rain,0,0,37.8,26.1,201.9,1007.8,52.5,13.6,315.3,27.3,10,,2012-07-02T05:36:30,2012-07-02T20:31:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/3/2012,93.5,66.2,76.7,89.1,66.2,75.8,46.6,37,0,0,0,,0,0,34.1,21.2,218.2,1008.6,75,10.4,297.7,25.8,9,,2012-07-03T05:37:02,2012-07-03T20:31:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/4/2012,94.6,65.8,80.3,89.9,65.8,78.4,41.6,29.2,0,0,0,,0,0,33.3,11.3,54.4,1006.6,50.9,8.4,337.6,29.1,10,,2012-07-04T05:37:35,2012-07-04T20:31:10,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/5/2012,95.4,65.5,79.6,91.1,65.5,78.3,51.1,42,0,0,0,,0,0,31,18.2,84.5,1007.5,65.9,9.9,346.1,29.9,10,,2012-07-05T05:38:10,2012-07-05T20:30:55,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/6/2012,85,63.2,72.1,82.7,63.2,71.7,53,53.9,0.111,100,20.83,rain,0,0,37.3,19.9,6.3,1014,64.8,11.3,223.8,19.3,7,,2012-07-06T05:38:45,2012-07-06T20:30:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/7/2012,80.2,60.6,66.3,80.2,60.6,66.3,57.8,76.8,0.603,100,37.5,rain,0,0,45.2,21.5,66.5,1020.8,92.4,11.5,248.7,21.4,7,,2012-07-07T05:39:22,2012-07-07T20:30:19,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/8/2012,73.2,60.7,65.3,73.2,60.7,65.3,59,81.4,0.025,100,20.83,rain,0,0,,7.7,19.1,1021.8,95.4,9.2,265.2,22.7,9,,2012-07-08T05:40:01,2012-07-08T20:29:58,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/9/2012,76.9,60.8,67.5,76.9,60.8,67.5,57.1,71.8,0.165,100,16.67,rain,0,0,16.1,9.3,69,1021.4,81.3,11.5,314.1,27.2,9,,2012-07-09T05:40:40,2012-07-09T20:29:35,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/10/2012,82.7,58.5,70.7,80.5,58.5,70.3,51.2,55.5,0.001,100,4.17,rain,0,0,24.8,12.7,133.1,1019.1,40.1,14.8,328.1,28.4,9,,2012-07-10T05:41:20,2012-07-10T20:29:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/11/2012,88,61.7,74.9,84.7,61.7,73.9,49.8,45.2,0,0,0,,0,0,27.5,16.2,178.4,1015.4,40.5,20.4,349.4,30.2,10,,2012-07-11T05:42:02,2012-07-11T20:28:44,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/12/2012,90.2,63,77.1,86.3,63,75.8,45.2,35.4,0,0,0,,0,0,21.2,11.6,338,1013.9,44,26.9,355.5,30.7,10,,2012-07-12T05:42:44,2012-07-12T20:28:15,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/13/2012,91.9,64.5,79,87.5,64.5,77.3,41.6,29.6,0,0,0,,0,0,26.4,13,171.1,1014.2,39.2,16.4,353.7,30.5,10,,2012-07-13T05:43:28,2012-07-13T20:27:45,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/14/2012,93.3,64.3,79.6,88.9,64.3,77.9,41.9,29.3,0,0,0,,0,0,27.2,17.3,165.3,1012.8,64.1,23.7,294.8,25.7,10,,2012-07-14T05:44:12,2012-07-14T20:27:12,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/15/2012,94.4,65.2,79,89.9,65.2,77.5,44.4,32,0,0,0,,0,0,30.8,17.7,222.2,1009.8,60,27.7,349.1,30.4,10,,2012-07-15T05:44:57,2012-07-15T20:26:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/16/2012,89.5,63.3,73.3,86,63.3,72.5,49.3,46.4,0.243,100,20.83,rain,0,0,35.7,17.2,186.6,1009.8,53.5,19.7,316,27.2,10,,2012-07-16T05:45:43,2012-07-16T20:26:02,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/17/2012,87,61.6,73.9,83.8,61.6,73,48.3,44.4,0.001,100,4.17,rain,0,0,27.3,15.2,260.3,1010.7,50.8,24.7,324.7,28.2,10,,2012-07-17T05:46:30,2012-07-17T20:25:24,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/18/2012,93.3,61.3,76.5,88.9,61.3,75.2,44,34.9,0,0,0,,0,0,45.2,23.9,199.7,1013.1,48.5,25.3,265.4,23,8,,2012-07-18T05:47:18,2012-07-18T20:24:44,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/19/2012,94.3,65.8,80.5,89.9,65.8,78.6,43.1,30.2,0,0,0,,0,0,26.5,14.2,174.9,1014.6,47.8,27.7,303.7,26.1,9,,2012-07-19T05:48:06,2012-07-19T20:24:03,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/20/2012,95.9,67,82.9,91.3,67,80.8,41.6,26.1,0,0,0,,0,0,29.2,17,165.9,1014.5,29.2,29.1,367,31.8,10,,2012-07-20T05:48:56,2012-07-20T20:23:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/21/2012,95.7,65.5,81.4,91.2,65.5,79.5,41,25.8,0,0,0,,0,0,19.5,13.5,188.1,1014,33.2,26.9,362.3,31,10,,2012-07-21T05:49:45,2012-07-21T20:22:34,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/22/2012,92.6,68,79.1,88.8,68,77.9,47.8,34.8,0,0,0,,0,0,32.2,19,311.5,1014.6,52.7,28.5,308.1,26.7,9,,2012-07-22T05:50:36,2012-07-22T20:21:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/23/2012,95.7,63.8,78.4,91.3,63.8,77.1,45.7,34.5,0,0,0,,0,0,32.2,17,234.6,1013.3,46.1,28.5,345.5,29.8,10,,2012-07-23T05:51:27,2012-07-23T20:20:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/24/2012,92.5,64,78.7,88.6,64,77.2,45.4,33.4,0.007,100,4.17,rain,0,0,38,15.1,35.3,1009.1,50.1,26.9,342.7,29.7,9,,2012-07-24T05:52:18,2012-07-24T20:20:08,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/25/2012,83.7,63,73.1,81.5,63,72.5,50.3,47.5,0,0,0,,0,0,33.3,17.9,37.6,1010.5,72.1,25.8,233.3,20.1,7,,2012-07-25T05:53:10,2012-07-25T20:19:16,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/26/2012,89.9,59.7,75.5,86,59.7,74.2,46.7,42.9,0,0,0,,0,0,20.8,11.4,41.1,1014,53.3,27.7,322.3,27.8,10,,2012-07-26T05:54:03,2012-07-26T20:18:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/27/2012,91.2,63.1,73.7,87.1,63.1,72.9,48.1,43.8,0.035,100,29.17,rain,0,0,39.4,20.6,201.4,1015.5,66,20.6,179.6,15.6,7,,2012-07-27T05:54:56,2012-07-27T20:17:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/28/2012,89.4,64.8,74.8,85.6,64.8,73.9,48.8,43.4,0,0,0,,0,0,34.4,23.5,239.6,1016.1,68.2,21.7,225.4,19.5,8,,2012-07-28T05:55:49,2012-07-28T20:16:30,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/29/2012,92.1,65.1,75.6,88.2,65.1,74.7,50.9,46.3,0.031,100,8.33,rain,0,0,33.3,25,301.9,1014.3,80.5,25.2,271.8,23.5,9,,2012-07-29T05:56:43,2012-07-29T20:15:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/30/2012,86,64.3,72.1,83.6,64.3,71.8,55.6,59,0.008,100,4.17,rain,0,0,20,13.6,293.2,1016.1,67.7,21.7,267.3,23.1,8,,2012-07-30T05:57:37,2012-07-30T20:14:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/31/2012,91.5,65.3,75.9,88,65.3,75.2,52.7,47.5,0.075,100,20.83,rain,0,0,40.3,23.7,203.2,1014.6,72.7,20.6,329.5,28.4,10,,2012-07-31T05:58:31,2012-07-31T20:13:30,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/1/2012,89.4,65.7,74.7,85.7,65.7,74.1,50.5,45.8,0.137,100,20.83,rain,0,0,28.2,17,183.4,1013.6,72.3,21.3,306.5,26.4,10,,2012-08-01T05:59:26,2012-08-01T20:12:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,8/2/2012,87.1,61.2,73.3,83.6,61.2,72.5,46.5,42.1,0.002,100,4.17,rain,0,0,34,20,246,1012.3,63.6,23.8,223.6,19.3,7,,2012-08-02T06:00:21,2012-08-02T20:11:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/3/2012,92.6,64,78.3,88.1,64,76.7,35.8,26.1,0,0,0,,0,0,41.4,14.9,220,1008.2,60.6,28.1,315.8,27.4,10,,2012-08-03T06:01:16,2012-08-03T20:10:17,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/4/2012,81.3,57,68.1,79.6,57,67.9,43.1,42.8,0,0,0,,0,0,32.3,23.1,65.9,1017.5,56.6,16.4,334.1,28.9,10,,2012-08-04T06:02:12,2012-08-04T20:09:10,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/5/2012,92.2,60.2,75.9,87.8,60.2,74.6,42.1,33.9,0,0,0,,0,0,24.2,15,172,1017.9,33.2,27.7,246.1,21.4,7,,2012-08-05T06:03:07,2012-08-05T20:08:01,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/6/2012,93.9,70.5,81.4,89.2,70.5,79.7,40.4,25.4,0,0,0,,0,0,30,17,283.8,1015.7,61,22.9,238,20.6,8,,2012-08-06T06:04:03,2012-08-06T20:06:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/7/2012,92.2,68.2,79.6,88,68.2,78.1,42.7,28.9,0,0,0,,0,0,21.9,13.2,326.2,1016,64.8,22.8,304.5,26.2,9,,2012-08-07T06:04:59,2012-08-07T20:05:40,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/8/2012,92.3,60.5,77.4,87.9,60.5,75.7,35.8,27.3,0,0,0,,0,0,24.2,12.3,306.9,1017.8,18.9,16.4,337.4,29,10,,2012-08-08T06:05:55,2012-08-08T20:04:27,0.71,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/9/2012,94.1,59.5,76.4,89.6,59.5,75,37.8,26.6,0,0,0,,0,0,25.3,15.5,234,1016.4,35.9,16.4,312.6,27,10,,2012-08-09T06:06:51,2012-08-09T20:03:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/10/2012,91.5,61.6,76.9,87.4,61.6,75.8,44.6,34.1,0,0,0,,0,0,21.9,16.1,219.6,1014.3,56.3,17.9,264.8,22.9,9,,2012-08-10T06:07:47,2012-08-10T20:01:58,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/11/2012,88,60.7,76.1,84.4,60.7,75.2,45.8,37.5,0.042,100,12.5,rain,0,0,33.2,21.9,286.2,1011.3,75.1,24.2,295.5,25.4,10,,2012-08-11T06:08:44,2012-08-11T20:00:42,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/12/2012,83.8,53.9,69.5,81.1,53.9,68.9,41.1,42.6,0,0,0,,0,0,19.5,10.8,119.8,1018.6,32,15.6,322.6,28,10,,2012-08-12T06:09:40,2012-08-12T19:59:25,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/13/2012,75.1,63.4,69.2,75.1,63.4,69.2,43.4,39.7,0,0,0,,0,0,31.1,19.3,206.6,1015.6,67.7,18.3,212.7,18.5,8,,2012-08-13T06:10:37,2012-08-13T19:58:06,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/14/2012,91.9,57.5,74.1,87.5,57.5,72.7,38.1,34.7,0,0,0,,0,0,23,9.5,234.5,1011.1,43.7,12,280,24.1,9,,2012-08-14T06:11:33,2012-08-14T19:56:47,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/15/2012,90.9,62.4,75.4,86.7,62.4,74.2,36.4,27.6,0,0,0,,0,0,30.8,20,329,1009.9,39.4,9.8,262.4,22.7,8,,2012-08-15T06:12:30,2012-08-15T19:55:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/16/2012,78.4,51.8,64.3,78.4,51.8,64.3,45.6,53.2,0,0,0,,0,0,31.1,16.2,345.2,1018.2,56.7,9.9,274.9,23.7,9,,2012-08-16T06:13:26,2012-08-16T19:54:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/17/2012,85.4,50.1,66.3,82.2,50.1,65.8,43.6,49.3,0,0,0,,0,0,,11.9,353.5,1015.5,42.1,9.9,305.2,26.5,9,,2012-08-17T06:14:22,2012-08-17T19:52:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/18/2012,79.7,57.4,68.6,79.7,57.4,68.6,38.9,37.2,0,0,0,,0,0,20.8,13.1,0.7,1015.4,40.1,13.7,314.9,27.1,10,,2012-08-18T06:15:19,2012-08-18T19:51:18,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/19/2012,81.8,52.3,66.8,79.7,52.3,66.4,31.9,29.8,0,0,0,,0,0,16.1,10.6,344.6,1016,15.2,24.8,327.6,28.3,10,,2012-08-19T06:16:15,2012-08-19T19:49:53,0.07,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/20/2012,78.4,58.2,68.5,78.4,58.2,68.5,38,34.2,0,0,0,,0,0,25.3,16.6,219,1013,58.9,15.2,175,15.1,6,,2012-08-20T06:17:12,2012-08-20T19:48:28,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/21/2012,86.9,55.8,71.9,83.3,55.8,70.9,37.5,33.2,0,0,0,,0,0,17.2,10.7,158.8,1013.9,28.9,12.9,305.1,26.3,9,,2012-08-21T06:18:08,2012-08-21T19:47:01,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/22/2012,88.1,66.3,74.6,84.4,66.3,73.8,42.4,33.2,0,0,0,,0,0,32.2,17.9,221.3,1009.8,70,10.1,179,15.5,7,,2012-08-22T06:19:05,2012-08-22T19:45:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/23/2012,80.8,60.6,69,79.8,60.6,69,52.3,57.8,0.014,100,8.33,rain,0,0,33.5,17.6,234.3,1010.9,84.7,9.8,196.4,17.1,7,,2012-08-23T06:20:01,2012-08-23T19:44:06,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/24/2012,85.4,59.2,70.8,82.4,59.2,70.3,46.8,47.1,0,0,0,,0,0,26.4,15.8,236.8,1007.2,66.2,14.5,208.6,18,6,,2012-08-24T06:20:57,2012-08-24T19:42:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/25/2012,78.9,57.7,67.9,78.9,57.7,67.9,40.1,36.8,0,0,0,,0,0,32.2,15.5,5.7,1011.8,36.4,13.4,310.3,27,10,,2012-08-25T06:21:53,2012-08-25T19:41:08,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/26/2012,91.7,60.1,76,87.4,60.1,74.6,39,35.6,0,0,0,,0,0,,16.4,174.1,1013.6,16.5,17.2,315.2,27.3,10,,2012-08-26T06:22:49,2012-08-26T19:39:37,0.33,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/27/2012,92.6,64.3,77.1,88.3,64.3,75.7,42.2,31.4,0,0,0,,0,0,32.1,18.1,195.9,1016.3,45.3,17.2,265,22.7,9,,2012-08-27T06:23:46,2012-08-27T19:38:06,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/28/2012,94.6,64.1,78.5,90.1,64.1,77,40.9,27.7,0,0,0,,0,0,27.7,13.6,228.9,1015.9,51.7,22.2,248.5,21.6,8,,2012-08-28T06:24:42,2012-08-28T19:36:35,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/29/2012,92.8,65.1,79.6,88.5,65.1,77.9,40.2,26.5,0,0,0,,0,0,27.3,13.8,223.2,1011.5,59.4,26,293.8,25.5,9,,2012-08-29T06:25:38,2012-08-29T19:35:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/30/2012,93,64.1,77.1,88.7,64.1,76,37.5,25.1,0,0,0,,0,0,41.6,28.4,254.4,1010.3,59.2,19.8,304.3,26.3,9,,2012-08-30T06:26:34,2012-08-30T19:33:30,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/31/2012,90.6,57.4,74.9,86.4,57.4,73.5,32,24.7,0,0,0,,0,0,32.4,21.9,168.5,1013,38.8,16.6,304.8,26.3,9,,2012-08-31T06:27:30,2012-08-31T19:31:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/1/2012,91.3,63.6,76.2,87,63.6,75,36.2,24.7,0,0,0,,0,0,34.1,18.8,189.6,1012.3,55.8,24.3,274.1,23.7,9,,2012-09-01T06:28:25,2012-09-01T19:30:22,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,9/2/2012,87.7,62.8,74,84.1,62.8,73.1,45.4,39.3,0.008,100,4.17,rain,0,0,29,11,155.6,1013.3,78.4,26.9,243.9,20.9,9,,2012-09-02T06:29:21,2012-09-02T19:28:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/3/2012,86.6,61.1,72.8,83.1,61.1,71.9,42.7,38.9,0,0,0,,0,0,29.5,17.4,299.1,1014.5,62.5,25.3,291.7,25,9,,2012-09-03T06:30:17,2012-09-03T19:27:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/4/2012,88.6,59.7,75.2,84.8,59.7,73.9,32.2,26.6,0,0,0,,0,0,27.5,14.8,239.7,1012.6,38.1,26.9,297.5,25.5,9,,2012-09-04T06:31:13,2012-09-04T19:25:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
